"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Not Hispanic or Latino:","Margin of Error!!Total:!!Not Hispanic or Latino:","Estimate!!Total:!!Not Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!White alone","Estimate!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Not Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Not Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Not Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Estimate!!Total:!!Hispanic or Latino:","Margin of Error!!Total:!!Hispanic or Latino:","Estimate!!Total:!!Hispanic or Latino:!!White alone","Margin of Error!!Total:!!Hispanic or Latino:!!White alone","Estimate!!Total:!!Hispanic or Latino:!!Black or African American alone","Margin of Error!!Total:!!Hispanic or Latino:!!Black or African American alone","Estimate!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Estimate!!Total:!!Hispanic or Latino:!!Asian alone","Margin of Error!!Total:!!Hispanic or Latino:!!Asian alone","Estimate!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Hispanic or Latino:!!Some other race alone","Margin of Error!!Total:!!Hispanic or Latino:!!Some other race alone","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0400000US12","Florida","21634529","*****","15896246","*****","11242515","6924","3232871","9562","26405","1270","596828","3662","10933","802","117096","5413","669598","10605","169086","6652","500512","10138","5738283","*****","2564895","20823","122837","5015","32792","3120","13162","1274","2267","750","928461","15303","2073869","21588","1920606","21672","153263","6388",
"1400000US12086006103","Census Tract 61.03; Miami-Dade County; Florida","2014","661","936","570","929","571","0","15","0","15","0","15","0","15","0","15","7","11","0","15","7","11","1078","393","555","213","0","15","0","15","0","15","0","15","6","10","517","336","504","336","13","20",
"1400000US12086006104","Census Tract 61.04; Miami-Dade County; Florida","3889","455","1278","332","1257","333","9","17","0","15","11","26","0","15","0","15","1","11","0","15","1","11","2611","449","1401","391","41","68","0","15","0","15","0","15","93","87","1076","377","1068","374","8","13",
"1400000US12086006105","Census Tract 61.05; Miami-Dade County; Florida","2202","321","669","227","518","201","26","65","0","15","58","85","0","15","0","15","67","78","0","15","67","78","1533","329","957","206","0","15","0","15","0","15","0","15","11","18","565","249","565","249","0","15",
"1400000US12086006106","Census Tract 61.06; Miami-Dade County; Florida","2460","385","521","140","381","112","0","15","0","15","54","48","0","15","8","13","78","68","70","66","8","16","1939","397","856","271","6","9","0","15","0","15","0","15","95","96","982","347","933","334","49","52",
"1400000US12086006201","Census Tract 62.01; Miami-Dade County; Florida","2914","466","532","171","413","161","49","65","0","15","70","90","0","15","0","15","0","15","0","15","0","15","2382","522","1093","294","0","15","0","15","0","15","0","15","97","80","1192","488","1172","489","20","21",
"1400000US12086006203","Census Tract 62.03; Miami-Dade County; Florida","2617","528","1019","284","943","282","9","10","0","15","57","58","0","15","10","16","0","15","0","15","0","15","1598","406","924","285","0","15","0","15","0","15","0","15","100","90","574","229","556","225","18","32",
"1400000US12086006205","Census Tract 62.05; Miami-Dade County; Florida","3648","389","721","286","456","177","18","25","0","15","90","82","0","15","0","15","157","206","125","197","32","53","2927","365","1532","404","51","59","0","15","0","15","0","15","263","189","1081","374","1070","368","11","17",
"1400000US12086006206","Census Tract 62.06; Miami-Dade County; Florida","3896","414","1094","236","847","165","0","15","0","15","165","156","0","15","15","24","67","59","33","36","34","36","2802","385","1346","414","0","15","0","15","0","15","0","15","236","145","1220","374","1210","375","10","17",
"1400000US12086006302","Census Tract 63.02; Miami-Dade County; Florida","5606","805","1210","364","870","260","64","65","0","21","21","28","0","21","79","109","176","120","66","68","110","105","4396","701","2061","335","0","21","0","21","15","23","0","21","87","75","2233","725","2233","725","0","21",
"1400000US12086006303","Census Tract 63.03; Miami-Dade County; Florida","3421","705","139","125","127","126","2","8","0","15","10","14","0","15","0","15","0","15","0","15","0","15","3282","715","1591","416","13","17","0","15","0","15","0","15","127","162","1551","637","1537","637","14","24",
"1400000US12086006304","Census Tract 63.04; Miami-Dade County; Florida","2906","482","350","143","141","94","140","102","0","15","0","15","0","15","23","37","46","53","26","39","20","33","2556","485","1163","347","15","25","0","15","0","15","0","15","102","94","1276","479","1190","503","86","119",
"1400000US12086006401","Census Tract 64.01; Miami-Dade County; Florida","3638","416","254","135","185","99","5","11","0","15","0","15","0","15","0","15","64","107","9","16","55","107","3384","425","1388","414","70","82","0","15","0","15","0","15","201","186","1725","423","1676","395","49","74",
"1400000US12086006402","Census Tract 64.02; Miami-Dade County; Florida","3952","690","613","198","496","171","99","105","18","43","0","15","0","15","0","15","0","15","0","15","0","15","3339","662","1701","451","0","15","0","15","0","15","0","15","433","360","1205","400","1205","400","0","15",
"1400000US12086006403","Census Tract 64.03; Miami-Dade County; Florida","3228","678","452","189","336","153","67","109","22","36","27","38","0","15","0","15","0","15","0","15","0","15","2776","647","1509","575","2","4","0","15","59","71","0","15","131","120","1075","427","1075","427","0","15",
"1400000US12086006501","Census Tract 65.01; Miami-Dade County; Florida","3973","840","555","340","547","340","0","15","0","15","0","15","0","15","0","15","8","14","0","15","8","14","3418","680","1270","477","0","15","0","15","0","15","0","15","73","76","2075","657","2031","661","44","50",
"1400000US12086006503","Census Tract 65.03; Miami-Dade County; Florida","2147","269","303","75","212","69","16","18","0","15","67","47","0","15","0","15","8","9","8","9","0","15","1844","276","880","196","0","15","0","15","0","15","0","15","119","109","845","335","795","332","50","48",
"1400000US12086006504","Census Tract 65.04; Miami-Dade County; Florida","2003","215","388","141","331","123","20","14","0","15","7","11","0","15","11","17","19","26","0","15","19","26","1615","227","927","195","0","15","0","15","0","15","0","15","114","95","574","164","545","162","29","30",
"1400000US12086006603","Census Tract 66.03; Miami-Dade County; Florida","2605","720","564","263","408","222","82","106","0","15","74","110","0","15","0","15","0","15","0","15","0","15","2041","720","840","405","0","15","0","15","0","15","0","15","477","275","724","638","612","615","112","141",
"1400000US12086006604","Census Tract 66.04; Miami-Dade County; Florida","1989","424","476","246","298","139","0","15","0","15","154","175","0","15","0","15","24","41","0","15","24","41","1513","425","845","386","0","15","58","122","0","15","0","15","22","35","588","405","588","405","0","15",
"1400000US12086006605","Census Tract 66.05; Miami-Dade County; Florida","1639","443","617","356","542","347","49","78","0","15","0","15","0","15","0","15","26","27","0","15","26","27","1022","288","520","284","0","15","0","15","0","15","0","15","62","24","440","244","398","231","42","68",
"1400000US12086006606","Census Tract 66.06; Miami-Dade County; Florida","1289","354","19","17","6","12","7","8","0","15","0","15","0","15","0","15","6","10","0","15","6","10","1270","355","595","540","95","128","0","15","0","15","0","15","4","8","576","237","576","237","0","15",
"1400000US12086006607","Census Tract 66.07; Miami-Dade County; Florida","3871","1029","259","157","194","141","5","3","18","29","42","63","0","15","0","15","0","15","0","15","0","15","3612","1015","2316","837","52","71","111","113","0","15","0","15","274","271","859","529","859","529","0","15",
"1400000US12086006608","Census Tract 66.08; Miami-Dade County; Florida","3786","1037","801","211","705","191","63","89","14","21","0","15","0","15","0","15","19","28","0","15","19","28","2985","1065","1431","402","11","19","1","2","0","15","0","15","76","76","1466","967","1466","967","0","15",
"1400000US12086006705","Census Tract 67.05; Miami-Dade County; Florida","4035","667","1013","365","830","325","47","73","0","15","96","110","0","15","0","15","40","56","40","56","0","15","3022","729","1929","675","39","70","0","15","0","15","0","15","165","206","889","336","878","333","11","18",
"1400000US12086006706","Census Tract 67.06; Miami-Dade County; Florida","3055","555","726","241","556","207","112","118","0","15","53","42","0","15","0","15","5","7","5","7","0","15","2329","587","1092","303","0","15","0","15","0","15","0","15","65","105","1172","500","1172","500","0","15",
"1400000US12086006707","Census Tract 67.07; Miami-Dade County; Florida","3962","698","1950","586","1687","594","102","115","32","47","43","52","0","15","0","15","86","72","67","64","19","31","2012","506","1225","396","0","15","0","15","0","15","0","15","14","23","773","286","753","282","20","33",
"1400000US12086006709","Census Tract 67.09; Miami-Dade County; Florida","1569","310","903","204","699","189","69","53","0","15","64","40","0","15","15","16","56","49","25","27","31","41","666","243","253","78","5","7","0","15","0","15","0","15","51","49","357","219","345","219","12","18",
"1400000US12086006713","Census Tract 67.13; Miami-Dade County; Florida","2157","354","910","216","696","218","63","78","0","15","59","64","0","15","14","15","78","58","56","50","22","30","1247","286","753","281","0","15","0","15","0","15","0","15","88","92","406","191","406","191","0","15",
"1400000US12086006714","Census Tract 67.14; Miami-Dade County; Florida","2051","306","938","250","588","196","42","36","0","15","135","122","0","15","0","15","173","143","130","147","43","55","1113","325","451","194","11","18","0","15","0","15","0","15","68","50","583","269","518","253","65","98",
"1400000US12086006715","Census Tract 67.15; Miami-Dade County; Florida","3904","561","1255","493","701","395","296","204","0","15","239","301","0","15","13","21","6","10","0","15","6","10","2649","586","1253","521","0","15","0","15","0","15","0","15","80","127","1316","603","1281","601","35","54",
"1400000US12086006716","Census Tract 67.16; Miami-Dade County; Florida","737","280","436","285","233","195","49","87","0","15","11","15","0","15","0","15","143","220","0","15","143","220","301","244","218","234","0","15","0","15","0","15","0","15","0","15","83","82","83","82","0","15",
"1400000US12086006717","Census Tract 67.17; Miami-Dade County; Florida","2187","911","1069","469","855","267","0","15","0","15","0","15","0","15","0","15","214","278","181","277","33","44","1118","778","557","349","0","15","0","15","0","15","0","15","0","15","561","718","561","718","0","15",
"1400000US12086006718","Census Tract 67.18; Miami-Dade County; Florida","2341","668","1098","549","631","404","153","245","99","87","129","115","0","15","0","15","86","125","21","38","65","118","1243","599","829","600","0","15","0","15","0","15","0","15","169","214","245","264","245","264","0","15",
"1400000US12086006719","Census Tract 67.19; Miami-Dade County; Florida","2028","472","1502","431","1292","425","13","33","0","15","187","178","0","15","0","15","10","18","10","18","0","15","526","267","261","199","0","15","0","15","0","15","0","15","40","71","225","212","225","212","0","15",
"1400000US12086006720","Census Tract 67.20; Miami-Dade County; Florida","2368","393","1058","288","959","248","14","24","0","15","49","56","0","15","0","15","36","72","0","15","36","72","1310","431","1053","468","0","15","0","15","0","15","0","15","69","94","188","164","176","159","12","20",
"1400000US12086006721","Census Tract 67.21; Miami-Dade County; Florida","2657","1195","1121","360","660","198","57","75","0","15","286","223","0","15","0","15","118","118","31","52","87","109","1536","1161","344","172","0","15","0","15","18","28","0","15","47","80","1127","1138","1127","1138","0","15",
"1400000US12086006722","Census Tract 67.22; Miami-Dade County; Florida","1777","472","694","373","465","266","92","78","0","15","52","84","0","15","0","15","85","105","63","99","22","34","1083","442","139","181","0","15","0","15","0","15","0","15","320","282","624","385","624","385","0","15",
"1400000US12086006801","Census Tract 68.01; Miami-Dade County; Florida","2893","319","2034","315","1825","298","37","39","0","15","27","28","0","15","0","15","145","134","5","9","140","134","859","265","517","214","0","15","0","15","0","15","0","15","31","50","311","158","306","156","5","9",
"1400000US12086006802","Census Tract 68.02; Miami-Dade County; Florida","3661","470","1638","253","1363","259","36","55","0","15","119","134","0","15","11","19","109","72","78","67","31","25","2023","390","783","281","14","22","0","15","0","15","0","15","258","238","968","285","954","278","14","22",
"1400000US12086006901","Census Tract 69.01; Miami-Dade County; Florida","3201","791","647","334","634","338","13","28","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2554","854","1512","771","73","88","0","15","0","15","0","15","54","72","915","393","891","383","24","37",
"1400000US12086006902","Census Tract 69.02; Miami-Dade County; Florida","2742","650","343","149","343","149","0","15","0","15","0","15","0","15","0","15","0","15","0","15","0","15","2399","617","1341","302","0","15","0","15","0","15","0","15","13","53","1045","646","1030","647","15","27",
"1400000US12086007003","Census Tract 70.03; Miami-Dade County; Florida","4551","2063","428","186","314","157","5","9","0","15","109","120","0","15","0","15","0","15","0","15","0","15","4123","2066","1256","502","0","15","0","15","0","15","0","15","397","253","2470","2072","2445","2073","25","31",
"1400000US12086007004","Census Tract 70.04; Miami-Dade County; Florida","4852","749","1744","579","1175","527","220","205","0","15","153","163","0","15","0","15","196","228","163","213","33","50","3108","904","1104","456","20","45","0","15","0","15","0","15","69","66","1915","849","1914","849","1","2",
"1400000US12086007005","Census Tract 70.05; Miami-Dade County; Florida","1804","363","321","219","144","109","1","3","0","15","83","68","0","15","0","15","93","116","0","15","93","116","1483","310","600","263","0","15","0","15","0","15","0","15","228","212","655","297","638","293","17","30",
"1400000US12086007006","Census Tract 70.06; Miami-Dade County; Florida","3298","699","385","218","362","211","0","15","0","15","23","39","0","15","0","15","0","15","0","15","0","15","2913","699","1348","426","0","15","0","15","0","15","0","15","290","255","1275","601","1254","598","21","35",
"1400000US12086007007","Census Tract 70.07; Miami-Dade County; Florida","2266","482","758","291","355","189","17","39","0","15","170","135","0","15","26","42","190","205","0","15","190","205","1508","479","789","438","0","15","0","15","58","94","0","15","141","108","520","316","499","306","21","34",
"1400000US12086007101","Census Tract 71.01; Miami-Dade County; Florida","2771","361","1536","264","547","174","723","259","0","15","7","12","0","15","18","30","241","173","16","20","225","171","1235","326","645","254","0","15","0","15","0","15","0","15","109","88","481","218","416","175","65","103",
"1400000US12086007103","Census Tract 71.03; Miami-Dade County; Florida","2079","561","1604","576","896","130","368","518","0","15","252","246","0","15","0","15","88","71","60","72","28","35","475","135","252","85","0","15","0","15","0","15","0","15","108","83","115","76","115","76","0","15",
"1400000US12086007104","Census Tract 71.04; Miami-Dade County; Florida","3163","339","1537","324","1370","353","32","38","0","15","65","53","0","15","0","15","70","89","0","15","70","89","1626","382","923","297","40","39","0","15","0","15","0","15","62","52","601","279","592","276","9","15",
"1400000US12086007200","Census Tract 72; Miami-Dade County; Florida","2612","606","2107","593","220","105","1823","556","0","15","11","12","0","15","7","10","46","36","26","31","20","20","505","171","236","146","17","18","0","15","0","15","0","15","79","89","173","109","155","108","18","21",
"1400000US12086007300","Census Tract 73; Miami-Dade County; Florida","4338","951","2272","399","1905","266","205","311","0","15","30","42","0","15","67","92","65","52","65","52","0","15","2066","934","811","356","0","15","0","15","0","15","0","15","32","36","1223","885","1123","874","100","114",
"1400000US12086007401","Census Tract 74.01; Miami-Dade County; Florida","1334","187","533","112","517","111","0","15","0","15","0","15","0","15","0","15","16","15","7","12","9","14","801","171","376","119","0","15","0","15","0","15","0","15","0","15","425","186","425","186","0","15",
"1400000US12086007402","Census Tract 74.02; Miami-Dade County; Florida","2740","434","1066","243","967","237","0","15","0","15","0","15","0","15","99","163","0","15","0","15","0","15","1674","452","1054","350","0","15","0","15","13","22","0","15","0","15","607","323","535","286","72","88",
"1400000US12086007403","Census Tract 74.03; Miami-Dade County; Florida","3118","661","1424","339","1079","331","52","59","0","15","198","220","0","15","0","15","95","138","0","15","95","138","1694","622","627","221","18","28","0","15","15","31","0","15","76","79","958","596","922","595","36","54",
"1400000US12086007501","Census Tract 75.01; Miami-Dade County; Florida","2436","329","1045","212","858","164","80","63","0","15","55","56","0","15","17","18","35","28","16","17","19","21","1391","222","634","185","14","21","0","15","0","15","0","15","7","11","736","202","728","200","8","14",
